date,tweets,news,tic
2020-10-29,0.019596977,0.112640259,ONGC.BO
2020-10-29,-0.050051952,0.0601771,POWERGRID.BO
2020-10-29,0.101383764,0.143511183,RELIANCE.BO
2020-10-29,0.093928856,0.084488811,SBIN.BO
2020-10-29,-0.032673447,0.107352727,SUNPHARMA.BO
2020-10-29,0,0.008571622,TCS.BO
2020-10-29,0.024346188,0.10272728,TECHM.BO
2020-10-29,0,0.031233835,TITAN.BO
2020-10-29,0.036655458,0.043013028,ULTRACEMCO.BO
2020-10-30,0.041973566,0.176689833,ASIANPAINT.BO
2020-10-30,0.073355174,0.139130568,AXISBANK.BO
2020-10-30,0.213379526,0.143639299,BAJAJ-AUTO.BO
2020-10-30,0.037964374,0.040797528,BAJFINANCE.BO
2020-10-30,-0.105463133,0.069102864,BAJAJFINSV.BO
2020-10-30,-0.049600718,0.076179998,BHARTIARTL.BO
2020-10-30,-0.058677794,0.053717246,DRREDDY.BO
2020-10-30,-0.034525137,0.21609586,HCLTECH.BO
2020-10-30,0.060875548,0.181903302,HDFC.BO
2020-10-30,0.049674545,0.130888626,HDFCBANK.BO
2020-10-30,-0.060446853,0.15169813,HINDUNILVR.BO
2020-10-30,0.046199496,0.177136775,ICICIBANK.BO
2020-10-30,0.096459599,0.12472003,INDUSINDBK.BO
2020-10-30,0.102543706,0.087712411,INFY.BO
2020-10-30,0.054086079,0.149724256,ITC.BO
2020-10-30,0.041705273,0.110967433,KOTAKBANK.BO
2020-10-30,-53.43226616,0.110735477,LT.BO
2020-10-30,0.064451664,0.067765848,M&M.BO
2020-10-30,0.107914696,0.099675595,MARUTI.BO
2020-10-30,0.10861766,0.12803283,NESTLEIND.BO
2020-10-30,0.055886573,-0.020342623,NTPC.BO
2020-10-30,0.046656985,0.131327817,ONGC.BO
2020-10-30,0,0.07380897,POWERGRID.BO
2020-10-30,0.084323862,0.112486626,RELIANCE.BO
2020-10-30,0.046905813,0.09601984,SBIN.BO
2020-10-30,0.142738469,0.119815886,SUNPHARMA.BO
2020-10-30,0,0.102725128,TCS.BO
2020-10-30,0.027190863,0.081336414,TECHM.BO
2020-10-30,0,0.102834133,TITAN.BO
2020-10-30,-0.068210258,0.064754759,ULTRACEMCO.BO
2020-10-31,0.133581372,0,ASIANPAINT.BO
2020-10-31,0.05479246,0.086227668,AXISBANK.BO
2020-10-31,0.061773693,0.211321751,BAJAJ-AUTO.BO
2020-10-31,-0.06706453,0.108346892,BAJFINANCE.BO
2020-10-31,-0.13959705,0.057750035,BAJAJFINSV.BO
2020-10-31,-0.043650122,-0.044825393,BHARTIARTL.BO
2020-10-31,0,0.092910409,DRREDDY.BO
2020-10-31,0.057397514,0.180535849,HCLTECH.BO
2020-10-31,0.027509458,0.045366139,HDFC.BO
2020-10-31,0.006170916,0.096152782,HDFCBANK.BO
2020-10-31,0,0.093291573,HINDUNILVR.BO
2020-10-31,0.118039242,0.073046247,ICICIBANK.BO
2020-10-31,-0.401949573,0.016604793,INDUSINDBK.BO
2020-10-31,0.0919887,0.051328562,INFY.BO
2020-10-31,0.101307045,0.025103878,ITC.BO
2020-10-31,0.071238822,0.121543675,KOTAKBANK.BO
2020-10-31,-57.07174108,0.055750174,LT.BO
2020-10-31,0.005782345,0.0404818,M&M.BO
2020-10-31,0.119457351,0.058712306,MARUTI.BO
2020-10-31,0.125935446,0.134052037,NESTLEIND.BO
2020-10-31,0.068732459,0.100059762,NTPC.BO
2020-10-31,0.109931319,0.029380744,ONGC.BO
2020-10-31,0,0.017339915,POWERGRID.BO
2020-10-31,0.098772558,0.071801933,RELIANCE.BO
2020-10-31,0.022286086,-0.010366414,SBIN.BO
2020-10-31,0.015835341,0.101029322,SUNPHARMA.BO
2020-10-31,0,0.035073889,TCS.BO
2020-10-31,0,0.030920793,TECHM.BO
2020-10-31,0,0.049628336,TITAN.BO
2020-10-31,0,0,ULTRACEMCO.BO
2020-11-01,0.026792042,0.095941616,ASIANPAINT.BO
2020-11-01,0.03811514,-0.036851197,AXISBANK.BO
2020-11-01,0.028526293,0.087848822,BAJAJ-AUTO.BO
2020-11-01,-0.032228145,0.08160871,BAJFINANCE.BO
2020-11-01,-0.042381614,0.077933575,BAJAJFINSV.BO
2020-11-01,-0.021646994,0.039852396,BHARTIARTL.BO
2020-11-01,0,-0.017891984,DRREDDY.BO
2020-11-01,0.110385727,0.064514364,HCLTECH.BO
2020-11-01,0.046517824,0.13448673,HDFC.BO
2020-11-01,0.029591783,0.127217597,HDFCBANK.BO
2020-11-01,0.231501092,-0.089041568,HINDUNILVR.BO
2020-11-01,0.087160857,0.085867249,ICICIBANK.BO
2020-11-01,0,0.157368045,INDUSINDBK.BO
2020-11-01,-0.119835948,0.039872357,INFY.BO
2020-11-01,0.023075921,0,ITC.BO
2020-11-01,0.030247588,0.136828744,KOTAKBANK.BO
2020-11-01,-159.25368,0.107211195,LT.BO
2020-11-01,-15.91962722,0.115657564,M&M.BO
2020-11-01,0.091967869,0.228171052,MARUTI.BO
2020-11-01,0.064547116,0.09326983,NESTLEIND.BO
2020-11-01,0.020866835,0.077802296,NTPC.BO
2020-11-01,0.197582666,0.229280698,ONGC.BO
2020-11-01,0,0.135353195,POWERGRID.BO
2020-11-01,0.094572872,0.087315409,RELIANCE.BO
2020-11-01,-0.016684565,0.051775535,SBIN.BO
2020-11-01,0.019759397,0.095532577,SUNPHARMA.BO
2020-11-01,0,-0.010994352,TCS.BO
2020-11-01,0.039263102,0.162032133,TECHM.BO
2020-11-01,0,0.077906947,TITAN.BO
2020-11-01,0,0,ULTRACEMCO.BO
2020-11-02,0.087755144,0.157646063,ASIANPAINT.BO
2020-11-02,0.054404768,0.118316219,AXISBANK.BO
2020-11-02,-0.01028774,0.199452936,BAJAJ-AUTO.BO
2020-11-02,0.045090053,0.091753552,BAJFINANCE.BO
2020-11-02,-0.10916279,1.34E-05,BAJAJFINSV.BO
2020-11-02,-0.093712706,0.123931369,BHARTIARTL.BO
2020-11-02,-0.184129385,0.128476793,DRREDDY.BO
2020-11-02,-0.018099537,0.101406052,HCLTECH.BO
2020-11-02,0.044614376,0.116624156,HDFC.BO
2020-11-02,0.018814578,0.100661039,HDFCBANK.BO
2020-11-02,-0.025026602,0.099039501,HINDUNILVR.BO
2020-11-02,0.123911689,0.124263818,ICICIBANK.BO
2020-11-02,0.111752133,0.097313156,INDUSINDBK.BO
2020-11-02,0.080521265,-0.010031758,INFY.BO
2020-11-02,0.091366496,0.176057502,ITC.BO
2020-11-02,-0.011745989,0.053351274,KOTAKBANK.BO
2020-11-02,-56.80759449,0.060585751,LT.BO
2020-11-02,-15.04518454,0.106624281,M&M.BO
2020-11-02,0.083988478,0.198642542,MARUTI.BO
2020-11-02,0.01825748,0.021705575,NESTLEIND.BO
2020-11-02,0.131236085,0.097119041,NTPC.BO
2020-11-02,-0.040254786,0.025353813,ONGC.BO
2020-11-02,-0.055823969,0.069854633,POWERGRID.BO
2020-11-02,0.083093404,0.148858925,RELIANCE.BO
2020-11-02,0.05581433,-0.009841944,SBIN.BO
2020-11-02,0.030143491,0.109020899,SUNPHARMA.BO
2020-11-02,0,0.161791723,TCS.BO
2020-11-02,0,0.114901995,TECHM.BO
2020-11-02,0,0.047742573,TITAN.BO
2020-11-02,-0.050051952,0.071821535,ULTRACEMCO.BO
2020-11-03,0.096525249,0.09567498,ASIANPAINT.BO
2020-11-03,0.047668683,0.046007534,AXISBANK.BO
2020-11-03,0.011148913,0.106060444,BAJAJ-AUTO.BO
2020-11-03,0.113909621,0.105836154,BAJFINANCE.BO
2020-11-03,0.030491381,0.105416489,BAJAJFINSV.BO
2020-11-03,-0.113292381,0.188151441,BHARTIARTL.BO
2020-11-03,-0.023164338,0.097355661,DRREDDY.BO
2020-11-03,0.040046216,0.187742485,HCLTECH.BO
2020-11-03,0.07120359,0.149699718,HDFC.BO
2020-11-03,0.049745501,0.084095053,HDFCBANK.BO
2020-11-03,0.017692117,0.134458018,HINDUNILVR.BO
2020-11-03,0.05411082,0.035008873,ICICIBANK.BO
2020-11-03,0.040085846,0.087618734,INDUSINDBK.BO
2020-11-03,0.10598345,0.012333629,INFY.BO
2020-11-03,-341.6398875,0.013458427,ITC.BO
2020-11-03,-0.026425776,0.086762594,KOTAKBANK.BO
2020-11-03,-51.0330237,0.09556067,LT.BO
2020-11-03,0.008997616,0.10542687,M&M.BO
2020-11-03,0.002980795,0.084884017,MARUTI.BO
2020-11-03,-0.092114798,0.160202373,NESTLEIND.BO
2020-11-03,0.090533511,0.119021664,NTPC.BO
2020-11-03,0.009637592,0.023984823,ONGC.BO
2020-11-03,-0.006118065,0.05747698,POWERGRID.BO
2020-11-03,0.038444803,0.099751922,RELIANCE.BO
2020-11-03,0.086605584,0.086256605,SBIN.BO
2020-11-03,0.135092157,0.064093048,SUNPHARMA.BO
2020-11-03,0,0.078195138,TCS.BO
2020-11-03,0.096996973,0.096083594,TECHM.BO
2020-11-03,0,0.0865117,TITAN.BO
2020-11-03,0.229690628,0.205071556,ULTRACEMCO.BO
2020-11-04,0.172625713,0,ASIANPAINT.BO
2020-11-04,-0.005098115,0.099560572,AXISBANK.BO
2020-11-04,0,0.123814835,BAJAJ-AUTO.BO
2020-11-04,-0.021998216,0.153825605,BAJFINANCE.BO
2020-11-04,-0.011502012,0.10355443,BAJAJFINSV.BO
2020-11-04,-0.038416011,0.025024618,BHARTIARTL.BO
2020-11-04,-0.00226353,0.060955603,DRREDDY.BO
2020-11-04,0.078850476,0.046858519,HCLTECH.BO
2020-11-04,0.036628399,0.226874684,HDFC.BO
2020-11-04,0.014962343,0.162392537,HDFCBANK.BO
2020-11-04,0.038235518,0.115226894,HINDUNILVR.BO
2020-11-04,0.086528606,0.170000145,ICICIBANK.BO
2020-11-04,0.11299494,0.159401812,INDUSINDBK.BO
2020-11-04,0.117522634,0.058757452,INFY.BO
2020-11-04,0.060840091,0.054601366,ITC.BO
2020-11-04,0.06182303,0.118923391,KOTAKBANK.BO
2020-11-04,-41.57866968,0.124242171,LT.BO
2020-11-04,-0.003211076,-0.011795949,M&M.BO
2020-11-04,0.063914755,0.053997529,MARUTI.BO
2020-11-04,0.041382734,0.053692044,NESTLEIND.BO
2020-11-04,0.082209879,0.107020958,NTPC.BO
2020-11-04,-0.000676591,-0.026650792,ONGC.BO
2020-11-04,-0.033368524,0.049199342,POWERGRID.BO
2020-11-04,0.210614141,0.174527475,RELIANCE.BO
2020-11-04,0.0797606,0.126732444,SBIN.BO
2020-11-04,0.086579382,0.120799066,SUNPHARMA.BO
2020-11-04,0,0.158630621,TCS.BO
2020-11-04,-0.023214075,0.120174898,TECHM.BO
2020-11-04,0.108635382,0.144848426,TITAN.BO
2020-11-04,0,0.08182979,ULTRACEMCO.BO
2020-11-05,0.029897049,0.131826557,ASIANPAINT.BO
2020-11-05,0.054901996,0.094862476,AXISBANK.BO
2020-11-05,0,0.089513353,BAJAJ-AUTO.BO
2020-11-05,0.092325066,0.094373643,BAJFINANCE.BO
2020-11-05,-0.131920136,0.102179196,BAJAJFINSV.BO
2020-11-05,-0.037660538,0.056188225,BHARTIARTL.BO
2020-11-05,-0.004475603,0.08776297,DRREDDY.BO
2020-11-05,0.043957244,0.124852899,HCLTECH.BO
2020-11-05,0.036965383,0.026045945,HDFC.BO
2020-11-05,0.02728247,0.04669402,HDFCBANK.BO
2020-11-05,-0.1000989,0.008614679,HINDUNILVR.BO
2020-11-05,0.010922525,0.098731198,ICICIBANK.BO
2020-11-05,0.108161815,0.108425609,INDUSINDBK.BO
2020-11-05,0.100461514,0.030116082,INFY.BO
2020-11-05,0.148476654,0.114740352,ITC.BO
2020-11-05,0.086134436,0.027657837,KOTAKBANK.BO
2020-11-05,48.15562419,0.052757202,LT.BO
2020-11-05,-0.009953239,0.074854658,M&M.BO
2020-11-05,0.051147657,0.075936121,MARUTI.BO
2020-11-05,0.062902647,0.050479425,NESTLEIND.BO
2020-11-05,0.139470735,0.048669056,NTPC.BO
2020-11-05,0.174950689,0.040287681,ONGC.BO
2020-11-05,0.01702793,0.037107107,POWERGRID.BO
2020-11-05,0.092251313,0.135934048,RELIANCE.BO
2020-11-05,0.099935534,0.16948568,SBIN.BO
2020-11-05,0.046883586,0.050414336,SUNPHARMA.BO
2020-11-05,0.261004656,0.040480415,TCS.BO
2020-11-05,0.061978776,0.126584463,TECHM.BO
2020-11-05,0,0.045325351,TITAN.BO
2020-11-05,0.106054018,0.056436824,ULTRACEMCO.BO
2020-11-06,0.08686745,0.024617334,ASIANPAINT.BO
2020-11-06,0.017106649,0.107541916,AXISBANK.BO
2020-11-06,0.137886508,0.094358137,BAJAJ-AUTO.BO
2020-11-06,0.152741372,0.084976953,BAJFINANCE.BO
2020-11-06,0.083008884,0.140586823,BAJAJFINSV.BO
2020-11-06,-0.037310947,0.036163815,BHARTIARTL.BO
2020-11-06,-0.031740359,0.048158642,DRREDDY.BO
2020-11-06,0.148043783,0.060780566,HCLTECH.BO
2020-11-06,0.065448038,0.067074005,HDFC.BO
2020-11-06,0.065518863,0.085045304,HDFCBANK.BO
2020-11-06,0.06677536,0.064889551,HINDUNILVR.BO
2020-11-06,0.109393408,0.100665837,ICICIBANK.BO
2020-11-06,0.057542784,0.082271874,INDUSINDBK.BO
2020-11-06,0.048730752,0.14830969,INFY.BO
2020-11-06,0.090805906,0.098636072,ITC.BO
2020-11-06,0.048843234,0.169839565,KOTAKBANK.BO
2020-11-06,0.03129869,0.05574255,LT.BO
2020-11-06,-0.019037244,0.184297548,M&M.BO
2020-11-06,0.117085065,0.076954122,MARUTI.BO
2020-11-06,0.073294979,0.021485217,NESTLEIND.BO
2020-11-06,-0.035004688,0.104397622,NTPC.BO
2020-11-06,-0.027538325,0.059651445,ONGC.BO
2020-11-06,0,0.014018007,POWERGRID.BO
2020-11-06,0.110509062,0.098222303,RELIANCE.BO
2020-11-06,0.017188657,0.083923305,SBIN.BO
2020-11-06,0,0.127269852,SUNPHARMA.BO
2020-11-06,0,0.079363849,TCS.BO
2020-11-06,0.053463165,0.14227923,TECHM.BO
2020-11-06,0,0.114541353,TITAN.BO
2020-11-06,0.094093816,0.137873523,ULTRACEMCO.BO
2020-11-07,0.03383807,-0.410390408,ASIANPAINT.BO
2020-11-07,0.012818699,0.128026125,AXISBANK.BO
2020-11-07,0,0.069684067,BAJAJ-AUTO.BO
2020-11-07,0.071027593,0.076563142,BAJFINANCE.BO
2020-11-07,0.057962609,0.010452301,BAJAJFINSV.BO
2020-11-07,-0.131181925,0.05987827,BHARTIARTL.BO
2020-11-07,0.016690703,0.110721564,DRREDDY.BO
2020-11-07,0.06282094,0.259874348,HCLTECH.BO
2020-11-07,0.03191517,0.175425356,HDFC.BO
2020-11-07,0.034554177,-0.023326014,HDFCBANK.BO
2020-11-07,0,0.044302777,HINDUNILVR.BO
2020-11-07,0.052794807,0.132618134,ICICIBANK.BO
2020-11-07,-0.020218114,0.027710295,INDUSINDBK.BO
2020-11-07,0.069848469,0.017194798,INFY.BO
2020-11-07,0.046282694,0.020920561,ITC.BO
2020-11-07,-0.074080406,0.161055347,KOTAKBANK.BO
2020-11-07,-58.12249421,0.063591128,LT.BO
2020-11-07,-0.00229439,0.001508782,M&M.BO
2020-11-07,0.268582605,0.052318132,MARUTI.BO
2020-11-07,0.089479258,-0.031904825,NESTLEIND.BO
2020-11-07,0.167502602,0.018833898,NTPC.BO
2020-11-07,0.092480662,0.137992538,ONGC.BO
2020-11-07,0,0.076366299,POWERGRID.BO
2020-11-07,0.228488696,0.102100697,RELIANCE.BO
2020-11-07,0.054980965,0.241560833,SBIN.BO
2020-11-07,0.290314646,-0.098724805,SUNPHARMA.BO
2020-11-07,0,-0.053145036,TCS.BO
2020-11-07,-0.376451422,0.013218477,TECHM.BO
2020-11-07,0,-0.030013077,TITAN.BO
2020-11-07,0,0.072266682,ULTRACEMCO.BO
2020-11-08,0.149311894,0.354973242,ASIANPAINT.BO
2020-11-08,0.085695067,0.015507153,AXISBANK.BO
2020-11-08,0,0.086044817,BAJAJ-AUTO.BO
2020-11-08,0.013521268,0.133720914,BAJFINANCE.BO
2020-11-08,-0.002074653,0.060978462,BAJAJFINSV.BO
2020-11-08,-0.113810954,0.045371731,BHARTIARTL.BO
2020-11-08,0.35681158,0.112634561,DRREDDY.BO
2020-11-08,0.00179275,0.110538958,HCLTECH.BO
2020-11-08,0.00965752,0.043695001,HDFC.BO
2020-11-08,-0.003124003,0.046306218,HDFCBANK.BO
2020-11-08,0,-0.039306703,HINDUNILVR.BO
2020-11-08,0.095862747,-0.041692328,ICICIBANK.BO
2020-11-08,-0.013147051,0.002511067,INDUSINDBK.BO
2020-11-08,0.07810283,-0.118705155,INFY.BO
2020-11-08,0.028342121,-0.136303668,ITC.BO
2020-11-08,-0.013208131,0.066873278,KOTAKBANK.BO
2020-11-08,0.04913186,0.122241991,LT.BO
2020-11-08,-0.008673782,0.076382514,M&M.BO
2020-11-08,0.101320897,0.105842533,MARUTI.BO
2020-11-08,0.028642926,0.060933703,NESTLEIND.BO
2020-11-08,0.04239072,-0.022007784,NTPC.BO
2020-11-08,0.134427858,0.111015258,ONGC.BO
2020-11-08,-0.149472532,0.150370504,POWERGRID.BO
2020-11-08,0,0.11181412,RELIANCE.BO
2020-11-08,-0.0009433,-7.84E-05,SBIN.BO
2020-11-08,0.065818717,0.042579902,SUNPHARMA.BO
2020-11-08,0,0.004143995,TCS.BO
2020-11-08,0.140956175,0.073029445,TECHM.BO
2020-11-08,0,0.054341228,TITAN.BO
2020-11-08,0,0,ULTRACEMCO.BO
2020-11-09,0.087767127,-0.204057726,ASIANPAINT.BO
2020-11-09,0.006764251,0.166433283,AXISBANK.BO
2020-11-09,0,0.214647609,BAJAJ-AUTO.BO
2020-11-09,0.015995699,0.165729742,BAJFINANCE.BO
2020-11-09,0.015896469,0.192275694,BAJAJFINSV.BO
2020-11-09,-0.129771523,0.047623559,BHARTIARTL.BO
2020-11-09,-0.041894324,0.010899109,DRREDDY.BO
2020-11-09,0.11395423,0.210468365,HCLTECH.BO
2020-11-09,0.044367387,0.139134708,HDFC.BO
2020-11-09,0.028146748,0.087514441,HDFCBANK.BO
2020-11-09,0.089471897,0.036720574,HINDUNILVR.BO
2020-11-09,0.078044414,0.10986773,ICICIBANK.BO
2020-11-09,0.057014273,0.065629528,INDUSINDBK.BO
2020-11-09,0.125285039,0.069131197,INFY.BO
2020-11-09,651.5344834,0.084479244,ITC.BO
2020-11-09,0.019637282,0.11903142,KOTAKBANK.BO
2020-11-09,-50.6194313,0.158953286,LT.BO
2020-11-09,-0.008765169,0.102233448,M&M.BO
2020-11-09,0.103737234,-0.036820246,MARUTI.BO
2020-11-09,-0.013019748,0.075868395,NESTLEIND.BO
2020-11-09,0.06636564,0.081938506,NTPC.BO
2020-11-09,0.085821697,0.054179255,ONGC.BO
2020-11-09,-0.190945634,0.257723553,POWERGRID.BO
2020-11-09,0.008851803,0.1143106,RELIANCE.BO
2020-11-09,0.043983066,0.166376162,SBIN.BO
2020-11-09,0.20998009,0.121432766,SUNPHARMA.BO
2020-11-09,0,0.088020737,TCS.BO
2020-11-09,0.018471582,0.180548703,TECHM.BO
2020-11-09,0,0.128501013,TITAN.BO
2020-11-09,0.195600665,0.182655403,ULTRACEMCO.BO
2020-11-10,0.079444725,0.097233028,ASIANPAINT.BO
2020-11-10,-0.060345141,0.075101462,AXISBANK.BO
2020-11-10,0,0.135205294,BAJAJ-AUTO.BO
2020-11-10,0.071176164,0.086153321,BAJFINANCE.BO
2020-11-10,0.098982076,0.099726382,BAJAJFINSV.BO
2020-11-10,-0.132379768,0.056833076,BHARTIARTL.BO
2020-11-10,0.064690034,0.072162465,DRREDDY.BO
2020-11-10,0.101284618,0.221852071,HCLTECH.BO
2020-11-10,0.05571727,0.160802668,HDFC.BO
2020-11-10,0.066383184,0.12704775,HDFCBANK.BO
2020-11-10,-0.090468533,0.098608149,HINDUNILVR.BO
2020-11-10,0.050254549,0.122577508,ICICIBANK.BO
2020-11-10,0.119366014,0.088875763,INDUSINDBK.BO
2020-11-10,0.047817069,0.062569096,INFY.BO
2020-11-10,0.070206083,0.217260326,ITC.BO
2020-11-10,0.027561414,0.039015023,KOTAKBANK.BO
2020-11-10,0.032800612,0.098649413,LT.BO
2020-11-10,-0.001781071,0.021725918,M&M.BO
2020-11-10,1923.107631,0.088486185,MARUTI.BO
2020-11-10,0.080798205,0.172440577,NESTLEIND.BO
2020-11-10,0.259441375,-0.057896632,NTPC.BO
2020-11-10,0.073735875,0.025708108,ONGC.BO
2020-11-10,0,0.125591642,POWERGRID.BO
2020-11-10,0.299780437,0.077863756,RELIANCE.BO
2020-11-10,0.032920786,0.054760851,SBIN.BO
2020-11-10,-0.025504717,0.13718075,SUNPHARMA.BO
2020-11-10,0.002192465,0.057060521,TCS.BO
2020-11-10,0.032810317,0.117046821,TECHM.BO
2020-11-10,0,0.080608923,TITAN.BO
2020-11-10,0.147081774,0.209694564,ULTRACEMCO.BO
2020-11-11,0.031856047,0.25199597,ASIANPAINT.BO
2020-11-11,-0.014253378,0.139028225,AXISBANK.BO
2020-11-11,-0.089134365,0.09247243,BAJAJ-AUTO.BO
2020-11-11,0.065235558,0.079712763,BAJFINANCE.BO
2020-11-11,0.009557211,0.020747716,BAJAJFINSV.BO
2020-11-11,-0.089828073,0.073819867,BHARTIARTL.BO
2020-11-11,0.049493027,-0.010448276,DRREDDY.BO
2020-11-11,0.072556726,0.217049177,HCLTECH.BO
2020-11-11,0.028099302,0.094984678,HDFC.BO
2020-11-11,0.034803132,0.121787951,HDFCBANK.BO
2020-11-11,0,0.227174214,HINDUNILVR.BO
2020-11-11,0.093204375,0.114831706,ICICIBANK.BO
2020-11-11,0.078533394,0.14073827,INDUSINDBK.BO
2020-11-11,0.126709443,0.067086783,INFY.BO
2020-11-11,0.079677141,0.097490255,ITC.BO
2020-11-11,-0.022566029,0.12626264,KOTAKBANK.BO
2020-11-11,-75.66511847,0.142603178,LT.BO
2020-11-11,14.89387918,0.125994831,M&M.BO
2020-11-11,0.108735261,0.053960164,MARUTI.BO
2020-11-11,0.089980229,0.134473803,NESTLEIND.BO
2020-11-11,0.112491211,0.075919625,NTPC.BO
2020-11-11,0.145053767,0.001899041,ONGC.BO
2020-11-11,-0.000557795,0.063134844,POWERGRID.BO
2020-11-11,0.028117151,0.087552103,RELIANCE.BO
2020-11-11,0.101241181,0.0217549,SBIN.BO
2020-11-11,0.140898817,0.024205137,SUNPHARMA.BO
2020-11-11,0,0.0762569,TCS.BO
2020-11-11,0.128514402,0.067260579,TECHM.BO
2020-11-11,0,0.076232967,TITAN.BO
2020-11-11,0.083086977,0.133638342,ULTRACEMCO.BO
2020-11-12,0.004758874,0.068346832,ASIANPAINT.BO
2020-11-12,0.028139189,0.051031748,AXISBANK.BO
2020-11-12,0.071785687,0.106665838,BAJAJ-AUTO.BO
2020-11-12,-0.016167641,0.112734634,BAJFINANCE.BO
2020-11-12,-0.161891209,0.114871241,BAJAJFINSV.BO
2020-11-12,-0.081458394,0.090076872,BHARTIARTL.BO
2020-11-12,0,0.095632091,DRREDDY.BO
2020-11-12,0.071754867,0.128355902,HCLTECH.BO
2020-11-12,0.077733856,0.111426023,HDFC.BO
2020-11-12,0.043590266,0.083697938,HDFCBANK.BO
2020-11-12,0.186007815,0.10294503,HINDUNILVR.BO
2020-11-12,0.060639675,-0.028219807,ICICIBANK.BO
2020-11-12,-0.017922945,0.107432706,INDUSINDBK.BO
2020-11-12,0.116633057,0.095046139,INFY.BO
2020-11-12,0.110247352,0.084574851,ITC.BO
2020-11-12,0.018393612,0.076828553,KOTAKBANK.BO
2020-11-12,0.032289565,0.053363978,LT.BO
2020-11-12,-0.008174047,0.045477104,M&M.BO
2020-11-12,-0.05889537,0.060287125,MARUTI.BO
2020-11-12,0.045592261,0.252179074,NESTLEIND.BO
2020-11-12,0.049076621,0.154979491,NTPC.BO
2020-11-12,0.034738997,0.046078877,ONGC.BO
2020-11-12,0.010721691,0.117652969,POWERGRID.BO
2020-11-12,0.156133675,0.085688412,RELIANCE.BO
2020-11-12,-0.050552824,0.09892763,SBIN.BO
2020-11-12,0.078393235,0.091691162,SUNPHARMA.BO
2020-11-12,0,0.099580499,TCS.BO
2020-11-12,0.209482431,0.005703173,TECHM.BO
2020-11-12,0,0.045602963,TITAN.BO
2020-11-12,-0.089675004,0.172856388,ULTRACEMCO.BO
2020-11-13,0.037071526,0.238332432,ASIANPAINT.BO
2020-11-13,0.079727518,0.095433355,AXISBANK.BO
2020-11-13,0.0630592,0.107006167,BAJAJ-AUTO.BO
2020-11-13,-0.019796416,0.02907962,BAJFINANCE.BO
2020-11-13,0.014936343,0.077032994,BAJAJFINSV.BO
2020-11-13,-0.034652714,0.090134041,BHARTIARTL.BO
2020-11-13,0.004769869,0.151218278,DRREDDY.BO
2020-11-13,0.234670731,0.278439213,HCLTECH.BO
2020-11-13,0.046628136,0.084634675,HDFC.BO
2020-11-13,0.003681321,0.114211543,HDFCBANK.BO
2020-11-13,-0.002802191,0.075339938,HINDUNILVR.BO
2020-11-13,0.048303609,0.12504197,ICICIBANK.BO
2020-11-13,0.037416116,0.075293813,INDUSINDBK.BO
2020-11-13,0.092894569,0.105585364,INFY.BO
2020-11-13,0.111405575,-0.033904487,ITC.BO
2020-11-13,0.091074708,0.053886209,KOTAKBANK.BO
2020-11-13,27.14814769,0.093302489,LT.BO
2020-11-13,-0.008410307,0.100848783,M&M.BO
2020-11-13,0.031821304,0.070152625,MARUTI.BO
2020-11-13,0.087602135,0.087847523,NESTLEIND.BO
2020-11-13,0.171156053,0.070384249,NTPC.BO
2020-11-13,0.036649579,0.089245608,ONGC.BO
2020-11-13,0.303143703,0.038241809,POWERGRID.BO
2020-11-13,0.110720084,0.152777195,RELIANCE.BO
2020-11-13,0.049943996,0.09101693,SBIN.BO
2020-11-13,-0.012668253,0.134652946,SUNPHARMA.BO
2020-11-13,0,0.125253422,TCS.BO
2020-11-13,0.01310574,0.096848,TECHM.BO
2020-11-13,0,0.11267064,TITAN.BO
2020-11-13,0.218003126,0.112314405,ULTRACEMCO.BO
2020-11-14,0.016024994,0,ASIANPAINT.BO
2020-11-14,0.059477082,0.095167805,AXISBANK.BO
2020-11-14,0,0.060326516,BAJAJ-AUTO.BO
2020-11-14,0.088869766,0.13951041,BAJFINANCE.BO
2020-11-14,0.165320755,0.127135753,BAJAJFINSV.BO
2020-11-14,-0.013314706,0.070703915,BHARTIARTL.BO
2020-11-14,0.182037442,0.1958441,DRREDDY.BO
2020-11-14,0.152877164,0.698989055,HCLTECH.BO
2020-11-14,0.094855548,0.156712535,HDFC.BO
2020-11-14,0.135190145,0.104694765,HDFCBANK.BO
2020-11-14,0,0.051797503,HINDUNILVR.BO
2020-11-14,0.114750257,0.179888222,ICICIBANK.BO
2020-11-14,0.046111128,0.072928495,INDUSINDBK.BO
2020-11-14,0.081593925,0.14510442,INFY.BO
2020-11-14,0.088176111,0.081510728,ITC.BO
2020-11-14,-0.015177804,0.179705338,KOTAKBANK.BO
2020-11-14,-66.09744078,0.152214543,LT.BO
2020-11-14,0.009340419,0.092999234,M&M.BO
2020-11-14,0.075482341,-0.030560301,MARUTI.BO
2020-11-14,0.007159953,-0.026000757,NESTLEIND.BO
2020-11-14,-0.003037602,-0.006390992,NTPC.BO
2020-11-14,0.013359438,-0.089406334,ONGC.BO
2020-11-14,0,0.061772079,POWERGRID.BO
2020-11-14,0.100861927,0.1984238,RELIANCE.BO
2020-11-14,0.177615805,0.030773492,SBIN.BO
2020-11-14,0.076729585,0.123747567,SUNPHARMA.BO
2020-11-14,0,0.195509165,TCS.BO
2020-11-14,0,0.257239417,TECHM.BO
2020-11-14,0,0.155424746,TITAN.BO
